campaign_id,campaign_name,advertiser_id,agency_id,platform_id,segment_id,status,start_date,end_date,target_impressions,cpm_usd
CMP-844,Allstate — Eurosport International — Males 18–34 Q2 Package,ADV-124,AGN-008,PLT-020,SEG-028,Paused,2024-06-24,2024-09-26,53256497,33.63
CMP-845,Capital One — Discovery+ Premium Streaming — Connected TV Households Q2 Package,ADV-125,AGN-010,PLT-005,SEG-035,Paused,2024-06-25,2024-09-25,16357701,30.94
CMP-846,Chase — truTV Comedy Block — Premium Audiences 35–54 Q2 Package,ADV-126,AGN-012,PLT-010,SEG-042,Paused,2024-06-26,2024-09-24,7812671,34.41
CMP-847,American Express — TLC Prime Time Linear — Families 25–44 Q2 Package,ADV-127,AGN-014,PLT-015,SEG-049,Paused,2024-06-27,2024-09-23,15129192,24.1
CMP-848,Visa — Eurosport International — Young Adults 18–29 Q2 Package,ADV-128,AGN-016,PLT-020,SEG-056,Paused,2024-06-28,2024-09-22,41001377,18.71
CMP-849,Mastercard — Discovery+ Premium Streaming — Auto Intenders 25–54 Q2 Package,ADV-129,AGN-018,PLT-005,SEG-063,Paused,2024-06-29,2024-09-21,37345045,32.77
CMP-850,Target — truTV Comedy Block — Travel Decision-Makers 30–55 Q2 Package,ADV-130,AGN-020,PLT-010,SEG-070,Paused,2024-06-30,2024-09-30,7694181,35.53
CMP-851,Walmart — TLC Prime Time Linear — Cord-Cutters 18–44 Q3 Flight,ADV-131,AGN-022,PLT-015,SEG-077,Paused,2024-07-01,2024-09-29,51815432,35.92
CMP-852,Home Depot — Eurosport International — Sports Enthusiasts 21–45 Q3 Flight,ADV-132,AGN-024,PLT-020,SEG-084,Paused,2024-07-02,2024-09-28,48528234,32.98
CMP-853,Lowe's — Discovery+ Premium Streaming — US Adults 25–54 Q3 Flight,ADV-133,AGN-026,PLT-005,SEG-091,Paused,2024-07-03,2024-09-27,8964739,23.46
CMP-854,Best Buy — truTV Comedy Block — Sports Fans 18–34 Q3 Flight,ADV-134,AGN-028,PLT-010,SEG-098,Paused,2024-07-04,2024-09-26,64856170,41.97
CMP-855,Expedia — TLC Prime Time Linear — Women 25–49 Q2 Package,ADV-135,AGN-030,PLT-015,SEG-105,Paused,2024-06-20,2024-09-25,14058812,28.27
CMP-856,Booking.com — Eurosport International — Males 18–34 Q2 Package,ADV-136,AGN-002,PLT-020,SEG-112,Paused,2024-06-21,2024-09-24,40958224,29.64
CMP-857,Delta Air Lines — Discovery+ Premium Streaming — Connected TV Households Q2 Package,ADV-137,AGN-004,PLT-005,SEG-119,Paused,2024-06-22,2024-09-23,43234916,25.49
CMP-858,American Airlines — truTV Comedy Block — Premium Audiences 35–54 Q2 Package,ADV-138,AGN-006,PLT-010,SEG-006,Paused,2024-06-23,2024-09-22,26040932,15.66
CMP-859,Marriott — TLC Prime Time Linear — Families 25–44 Q2 Package,ADV-139,AGN-008,PLT-015,SEG-013,Paused,2024-06-24,2024-09-21,14085213,25.88
CMP-860,Hilton — Eurosport International — Young Adults 18–29 Q2 Package,ADV-140,AGN-010,PLT-020,SEG-020,Paused,2024-06-25,2024-09-30,41968166,13.64
CMP-861,Subway — Discovery+ Premium Streaming — Auto Intenders 25–54 Q2 Package,ADV-141,AGN-012,PLT-005,SEG-027,Paused,2024-06-26,2024-09-29,13063035,19.0
CMP-862,Domino's — truTV Comedy Block — Travel Decision-Makers 30–55 Q2 Package,ADV-142,AGN-014,PLT-010,SEG-034,Paused,2024-06-27,2024-09-28,56311862,30.76
CMP-863,KFC — TLC Prime Time Linear — Cord-Cutters 18–44 Q2 Package,ADV-143,AGN-016,PLT-015,SEG-041,Paused,2024-06-28,2024-09-27,29012929,37.98
CMP-864,Burger King — Eurosport International — Sports Enthusiasts 21–45 Q2 Package,ADV-144,AGN-018,PLT-020,SEG-048,Paused,2024-06-29,2024-09-26,31776536,29.75
CMP-865,Starbucks — Discovery+ Premium Streaming — US Adults 25–54 Q2 Package,ADV-145,AGN-020,PLT-005,SEG-055,Paused,2024-06-30,2024-09-25,55961331,25.11
CMP-866,Dunkin' — truTV Comedy Block — Sports Fans 18–34 Q3 Flight,ADV-146,AGN-022,PLT-010,SEG-062,Paused,2024-07-01,2024-09-24,19058860,41.62
CMP-867,Spotify — TLC Prime Time Linear — Women 25–49 Q3 Flight,ADV-147,AGN-024,PLT-015,SEG-069,Paused,2024-07-02,2024-09-23,37582119,27.78
CMP-868,YouTube Premium — Eurosport International — Males 18–34 Q3 Flight,ADV-148,AGN-026,PLT-020,SEG-076,Paused,2024-07-03,2024-09-22,61316574,36.12
CMP-869,Uber — Discovery+ Premium Streaming — Connected TV Households Q3 Flight,ADV-149,AGN-028,PLT-005,SEG-083,Paused,2024-07-04,2024-09-21,37391962,23.88
CMP-870,Lyft — truTV Comedy Block — Premium Audiences 35–54 Q2 Package,ADV-150,AGN-030,PLT-010,SEG-090,Paused,2024-06-20,2024-09-30,8204330,31.29
CMP-871,Coca-Cola — TLC Prime Time Linear — Families 25–44 Q2 Package,ADV-151,AGN-002,PLT-015,SEG-097,Paused,2024-06-21,2024-09-29,14961373,14.87
CMP-872,Samsung — Eurosport International — Young Adults 18–29 Q2 Package,ADV-152,AGN-004,PLT-020,SEG-104,Paused,2024-06-22,2024-09-28,63406847,29.64
CMP-873,Geico — Discovery+ Premium Streaming — Auto Intenders 25–54 Q2 Package,ADV-153,AGN-006,PLT-005,SEG-111,Paused,2024-06-23,2024-09-27,48190839,15.28
CMP-874,Nike — truTV Comedy Block — Travel Decision-Makers 30–55 Q2 Package,ADV-154,AGN-008,PLT-010,SEG-118,Paused,2024-06-24,2024-09-26,12295666,17.71
CMP-875,Apple — TLC Prime Time Linear — Cord-Cutters 18–44 Q2 Package,ADV-155,AGN-010,PLT-015,SEG-005,Paused,2024-06-25,2024-09-25,29184078,24.05
CMP-876,Toyota — Eurosport International — Sports Enthusiasts 21–45 Q2 Package,ADV-156,AGN-012,PLT-020,SEG-012,Paused,2024-06-26,2024-09-24,36603654,13.26
CMP-877,McDonald's — Discovery+ Premium Streaming — US Adults 25–54 Q2 Package,ADV-157,AGN-014,PLT-005,SEG-019,Paused,2024-06-27,2024-09-23,17170620,15.84
CMP-878,Verizon — truTV Comedy Block — Sports Fans 18–34 Q2 Package,ADV-158,AGN-016,PLT-010,SEG-026,Paused,2024-06-28,2024-09-22,42486771,24.14
CMP-879,Amazon — TLC Prime Time Linear — Women 25–49 Q2 Package,ADV-159,AGN-018,PLT-015,SEG-033,Paused,2024-06-29,2024-09-21,57128645,32.69
CMP-880,Microsoft — Eurosport International — Males 18–34 Q2 Package,ADV-160,AGN-020,PLT-020,SEG-040,Paused,2024-06-30,2024-09-30,32347139,30.04
CMP-881,Procter & Gamble — Discovery+ Premium Streaming — Connected TV Households Q3 Flight,ADV-161,AGN-022,PLT-005,SEG-047,Paused,2024-07-01,2024-09-29,28440567,18.14
CMP-882,Unilever — truTV Comedy Block — Premium Audiences 35–54 Q3 Flight,ADV-162,AGN-024,PLT-010,SEG-054,Paused,2024-07-02,2024-09-28,20861811,15.79
CMP-883,AT&T — TLC Prime Time Linear — Families 25–44 Q3 Flight,ADV-163,AGN-026,PLT-015,SEG-061,Paused,2024-07-03,2024-09-27,25838822,35.3
CMP-884,T-Mobile — Eurosport International — Young Adults 18–29 Q3 Flight,ADV-164,AGN-028,PLT-020,SEG-068,Paused,2024-07-04,2024-09-26,64456392,21.56
CMP-885,Ford — Discovery+ Premium Streaming — Auto Intenders 25–54 Q2 Package,ADV-165,AGN-030,PLT-005,SEG-075,Paused,2024-06-20,2024-09-25,27512877,13.02
CMP-886,Chevrolet — truTV Comedy Block — Travel Decision-Makers 30–55 Q2 Package,ADV-166,AGN-002,PLT-010,SEG-082,Paused,2024-06-21,2024-09-24,19513665,38.07
CMP-887,BMW — TLC Prime Time Linear — Cord-Cutters 18–44 Q2 Package,ADV-167,AGN-004,PLT-015,SEG-089,Paused,2024-06-22,2024-09-23,56074334,22.86
CMP-888,Audi — Eurosport International — Sports Enthusiasts 21–45 Q2 Package,ADV-168,AGN-006,PLT-020,SEG-096,Paused,2024-06-23,2024-09-22,9506724,33.92
CMP-889,Budweiser — Discovery+ Premium Streaming — US Adults 25–54 Q2 Package,ADV-169,AGN-008,PLT-005,SEG-103,Paused,2024-06-24,2024-09-21,59913107,13.58
CMP-890,Pepsi — truTV Comedy Block — Sports Fans 18–34 Q2 Package,ADV-170,AGN-010,PLT-010,SEG-110,Paused,2024-06-25,2024-09-30,18997695,38.33
CMP-891,Gatorade — TLC Prime Time Linear — Women 25–49 Q2 Package,ADV-171,AGN-012,PLT-015,SEG-117,Paused,2024-06-26,2024-09-29,54269733,26.54
CMP-892,State Farm — Eurosport International — Males 18–34 Q2 Package,ADV-172,AGN-014,PLT-020,SEG-004,Paused,2024-06-27,2024-09-28,10767647,33.74
CMP-893,Progressive — Discovery+ Premium Streaming — Connected TV Households Q2 Package,ADV-173,AGN-016,PLT-005,SEG-011,Paused,2024-06-28,2024-09-27,64782529,34.92
CMP-894,Allstate — truTV Comedy Block — Premium Audiences 35–54 Q2 Package,ADV-174,AGN-018,PLT-010,SEG-018,Paused,2024-06-29,2024-09-26,10872174,40.77
CMP-895,Capital One — TLC Prime Time Linear — Families 25–44 Q2 Package,ADV-175,AGN-020,PLT-015,SEG-025,Paused,2024-06-30,2024-09-25,14316848,17.07
CMP-896,Chase — Eurosport International — Young Adults 18–29 Q3 Flight,ADV-176,AGN-022,PLT-020,SEG-032,Paused,2024-07-01,2024-09-24,63671949,20.1
CMP-897,American Express — Discovery+ Premium Streaming — Auto Intenders 25–54 Q3 Flight,ADV-177,AGN-024,PLT-005,SEG-039,Paused,2024-07-02,2024-09-23,21801087,30.9
CMP-898,Visa — truTV Comedy Block — Travel Decision-Makers 30–55 Q3 Flight,ADV-178,AGN-026,PLT-010,SEG-046,Paused,2024-07-03,2024-09-22,10879287,24.53
CMP-899,Mastercard — TLC Prime Time Linear — Cord-Cutters 18–44 Q3 Flight,ADV-179,AGN-028,PLT-015,SEG-053,Paused,2024-07-04,2024-09-21,43171000,23.01
CMP-900,Target — Eurosport International — Sports Enthusiasts 21–45 Q2 Package,ADV-180,AGN-030,PLT-020,SEG-060,Paused,2024-06-20,2024-09-30,45897236,37.95
CMP-901,Coca-Cola — Discovery+ Premium Streaming — US Adults 25–54 Q2 Package,ADV-001,AGN-002,PLT-005,SEG-067,Paused,2024-06-21,2024-09-29,49982887,24.19
CMP-902,Samsung — truTV Comedy Block — Sports Fans 18–34 Q2 Package,ADV-002,AGN-004,PLT-010,SEG-074,Paused,2024-06-22,2024-09-28,42598906,12.48
CMP-903,Geico — TLC Prime Time Linear — Women 25–49 Q2 Package,ADV-003,AGN-006,PLT-015,SEG-081,Paused,2024-06-23,2024-09-27,13069963,21.74
CMP-904,Nike — Eurosport International — Males 18–34 Q2 Package,ADV-004,AGN-008,PLT-020,SEG-088,Paused,2024-06-24,2024-09-26,20611096,15.25
CMP-905,Apple — Discovery+ Premium Streaming — Connected TV Households Q2 Package,ADV-005,AGN-010,PLT-005,SEG-095,Paused,2024-06-25,2024-09-25,11116533,13.25
CMP-906,Toyota — truTV Comedy Block — Premium Audiences 35–54 Q2 Package,ADV-006,AGN-012,PLT-010,SEG-102,Paused,2024-06-26,2024-09-24,48108413,39.99
CMP-907,McDonald's — TLC Prime Time Linear — Families 25–44 Q2 Package,ADV-007,AGN-014,PLT-015,SEG-109,Paused,2024-06-27,2024-09-23,15709346,17.31
CMP-908,Verizon — Eurosport International — Young Adults 18–29 Q2 Package,ADV-008,AGN-016,PLT-020,SEG-116,Paused,2024-06-28,2024-09-22,6117597,16.69
CMP-909,Amazon — Discovery+ Premium Streaming — Auto Intenders 25–54 Q2 Package,ADV-009,AGN-018,PLT-005,SEG-003,Paused,2024-06-29,2024-09-21,29789282,37.27
CMP-910,Microsoft — truTV Comedy Block — Travel Decision-Makers 30–55 Q2 Package,ADV-010,AGN-020,PLT-010,SEG-010,Paused,2024-06-30,2024-09-30,6124723,23.04
CMP-911,Procter & Gamble — TLC Prime Time Linear — Cord-Cutters 18–44 Q3 Flight,ADV-011,AGN-022,PLT-015,SEG-017,Paused,2024-07-01,2024-09-29,54181256,15.53
CMP-912,Unilever — Eurosport International — Sports Enthusiasts 21–45 Q3 Flight,ADV-012,AGN-024,PLT-020,SEG-024,Paused,2024-07-02,2024-09-28,24282394,27.95
CMP-913,AT&T — Discovery+ Premium Streaming — US Adults 25–54 Q3 Flight,ADV-013,AGN-026,PLT-005,SEG-031,Paused,2024-07-03,2024-09-27,15207169,30.04
CMP-914,T-Mobile — truTV Comedy Block — Sports Fans 18–34 Q3 Flight,ADV-014,AGN-028,PLT-010,SEG-038,Paused,2024-07-04,2024-09-26,22819290,36.63
CMP-915,Ford — TLC Prime Time Linear — Women 25–49 Q2 Package,ADV-015,AGN-030,PLT-015,SEG-045,Paused,2024-06-20,2024-09-25,60206110,27.31
CMP-916,Chevrolet — Eurosport International — Males 18–34 Q2 Package,ADV-016,AGN-002,PLT-020,SEG-052,Paused,2024-06-21,2024-09-24,20177014,20.67
CMP-917,BMW — Discovery+ Premium Streaming — Connected TV Households Q2 Package,ADV-017,AGN-004,PLT-005,SEG-059,Paused,2024-06-22,2024-09-23,44077578,12.53
CMP-918,Audi — truTV Comedy Block — Premium Audiences 35–54 Q2 Package,ADV-018,AGN-006,PLT-010,SEG-066,Paused,2024-06-23,2024-09-22,41480323,16.0
CMP-919,Budweiser — TLC Prime Time Linear — Families 25–44 Q2 Package,ADV-019,AGN-008,PLT-015,SEG-073,Paused,2024-06-24,2024-09-21,20371156,41.73
CMP-920,Pepsi — Eurosport International — Young Adults 18–29 Q2 Package,ADV-020,AGN-010,PLT-020,SEG-080,Paused,2024-06-25,2024-09-30,33024585,34.12
CMP-921,Gatorade — Discovery+ Premium Streaming — Auto Intenders 25–54 Q2 Package,ADV-021,AGN-012,PLT-005,SEG-087,Paused,2024-06-26,2024-09-29,10416499,36.78
CMP-922,State Farm — truTV Comedy Block — Travel Decision-Makers 30–55 Q2 Package,ADV-022,AGN-014,PLT-010,SEG-094,Paused,2024-06-27,2024-09-28,31162324,35.99
CMP-923,Progressive — TLC Prime Time Linear — Cord-Cutters 18–44 Q2 Package,ADV-023,AGN-016,PLT-015,SEG-101,Paused,2024-06-28,2024-09-27,55130218,15.42
CMP-924,Allstate — Eurosport International — Sports Enthusiasts 21–45 Q2 Package,ADV-024,AGN-018,PLT-020,SEG-108,Paused,2024-06-29,2024-09-26,54312441,15.92
CMP-925,Capital One — Discovery+ Premium Streaming — US Adults 25–54 Q2 Package,ADV-025,AGN-020,PLT-005,SEG-115,Paused,2024-06-30,2024-09-25,17742456,40.25
CMP-926,Chase — truTV Comedy Block — Sports Fans 18–34 Q3 Flight,ADV-026,AGN-022,PLT-010,SEG-002,Paused,2024-07-01,2024-09-24,53100809,36.3
CMP-927,American Express — TLC Prime Time Linear — Women 25–49 Q3 Flight,ADV-027,AGN-024,PLT-015,SEG-009,Paused,2024-07-02,2024-09-23,41039584,38.58
CMP-928,Visa — Eurosport International — Males 18–34 Q3 Flight,ADV-028,AGN-026,PLT-020,SEG-016,Paused,2024-07-03,2024-09-22,52442233,23.33
CMP-929,Mastercard — Discovery+ Premium Streaming — Connected TV Households Q3 Flight,ADV-029,AGN-028,PLT-005,SEG-023,Paused,2024-07-04,2024-09-21,38810831,35.79
CMP-930,Target — truTV Comedy Block — Premium Audiences 35–54 Q2 Package,ADV-030,AGN-030,PLT-010,SEG-030,Paused,2024-06-20,2024-09-30,59005212,27.97
CMP-931,Walmart — TLC Prime Time Linear — Families 25–44 Q2 Package,ADV-031,AGN-002,PLT-015,SEG-037,Paused,2024-06-21,2024-09-29,38583107,23.87
CMP-932,Home Depot — Eurosport International — Young Adults 18–29 Q2 Package,ADV-032,AGN-004,PLT-020,SEG-044,Paused,2024-06-22,2024-09-28,25402140,33.39
CMP-933,Lowe's — Discovery+ Premium Streaming — Auto Intenders 25–54 Q2 Package,ADV-033,AGN-006,PLT-005,SEG-051,Paused,2024-06-23,2024-09-27,30131353,21.15
CMP-934,Best Buy — truTV Comedy Block — Travel Decision-Makers 30–55 Q2 Package,ADV-034,AGN-008,PLT-010,SEG-058,Paused,2024-06-24,2024-09-26,17501115,20.59
CMP-935,Expedia — TLC Prime Time Linear — Cord-Cutters 18–44 Q2 Package,ADV-035,AGN-010,PLT-015,SEG-065,Paused,2024-06-25,2024-09-25,32001864,27.59
CMP-936,Booking.com — Eurosport International — Sports Enthusiasts 21–45 Q2 Package,ADV-036,AGN-012,PLT-020,SEG-072,Paused,2024-06-26,2024-09-24,27812001,20.61
CMP-937,Delta Air Lines — Discovery+ Premium Streaming — US Adults 25–54 Q2 Package,ADV-037,AGN-014,PLT-005,SEG-079,Paused,2024-06-27,2024-09-23,16223399,19.68
CMP-938,American Airlines — truTV Comedy Block — Sports Fans 18–34 Q2 Package,ADV-038,AGN-016,PLT-010,SEG-086,Paused,2024-06-28,2024-09-22,56755436,25.42
CMP-939,Marriott — TLC Prime Time Linear — Women 25–49 Q2 Package,ADV-039,AGN-018,PLT-015,SEG-093,Paused,2024-06-29,2024-09-21,24049000,37.04
CMP-940,Hilton — Eurosport International — Males 18–34 Q2 Package,ADV-040,AGN-020,PLT-020,SEG-100,Paused,2024-06-30,2024-09-30,10727144,31.05
CMP-941,Subway — Discovery+ Premium Streaming — Connected TV Households Q3 Flight,ADV-041,AGN-022,PLT-005,SEG-107,Paused,2024-07-01,2024-09-29,16510511,30.42
CMP-942,Domino's — truTV Comedy Block — Premium Audiences 35–54 Q3 Flight,ADV-042,AGN-024,PLT-010,SEG-114,Paused,2024-07-02,2024-09-28,62963740,30.84
CMP-943,KFC — TLC Prime Time Linear — Families 25–44 Q3 Flight,ADV-043,AGN-026,PLT-015,SEG-001,Paused,2024-07-03,2024-09-27,38898559,21.31
CMP-944,Burger King — Eurosport International — Young Adults 18–29 Q3 Flight,ADV-044,AGN-028,PLT-020,SEG-008,Paused,2024-07-04,2024-09-26,55120722,30.98
CMP-945,Starbucks — Discovery+ Premium Streaming — Auto Intenders 25–54 Q2 Package,ADV-045,AGN-030,PLT-005,SEG-015,Paused,2024-06-20,2024-09-25,33106363,24.03
CMP-946,Dunkin' — truTV Comedy Block — Travel Decision-Makers 30–55 Q2 Package,ADV-046,AGN-002,PLT-010,SEG-022,Paused,2024-06-21,2024-09-24,24516181,36.9
CMP-947,Spotify — TLC Prime Time Linear — Cord-Cutters 18–44 Q2 Package,ADV-047,AGN-004,PLT-015,SEG-029,Paused,2024-06-22,2024-09-23,56223648,26.01
CMP-948,YouTube Premium — Eurosport International — Sports Enthusiasts 21–45 Q2 Package,ADV-048,AGN-006,PLT-020,SEG-036,Paused,2024-06-23,2024-09-22,21026544,30.4
CMP-949,Uber — Discovery+ Premium Streaming — US Adults 25–54 Q2 Package,ADV-049,AGN-008,PLT-005,SEG-043,Paused,2024-06-24,2024-09-21,32257445,33.73
CMP-950,Lyft — truTV Comedy Block — Sports Fans 18–34 Q2 Package,ADV-050,AGN-010,PLT-010,SEG-050,Paused,2024-06-25,2024-09-30,50407844,22.85
CMP-951,Coca-Cola — TLC Prime Time Linear — Women 25–49 Q2 Package,ADV-051,AGN-012,PLT-015,SEG-057,Paused,2024-06-26,2024-09-29,7420409,20.54
CMP-952,Samsung — Eurosport International — Males 18–34 Q2 Package,ADV-052,AGN-014,PLT-020,SEG-064,Paused,2024-06-27,2024-09-28,32446454,22.94
CMP-953,Geico — Discovery+ Premium Streaming — Connected TV Households Q2 Package,ADV-053,AGN-016,PLT-005,SEG-071,Paused,2024-06-28,2024-09-27,36425249,12.32
CMP-954,Nike — truTV Comedy Block — Premium Audiences 35–54 Q2 Package,ADV-054,AGN-018,PLT-010,SEG-078,Paused,2024-06-29,2024-09-26,33721503,13.44
CMP-955,Apple — TLC Prime Time Linear — Families 25–44 Q2 Package,ADV-055,AGN-020,PLT-015,SEG-085,Paused,2024-06-30,2024-09-25,34664921,19.95
CMP-956,Toyota — Eurosport International — Young Adults 18–29 Q3 Flight,ADV-056,AGN-022,PLT-020,SEG-092,Paused,2024-07-01,2024-09-24,20766334,18.85
CMP-957,McDonald's — Discovery+ Premium Streaming — Auto Intenders 25–54 Q3 Flight,ADV-057,AGN-024,PLT-005,SEG-099,Paused,2024-07-02,2024-09-23,40147893,25.97
CMP-958,Verizon — truTV Comedy Block — Travel Decision-Makers 30–55 Q3 Flight,ADV-058,AGN-026,PLT-010,SEG-106,Paused,2024-07-03,2024-09-22,58863174,37.4
CMP-959,Amazon — TLC Prime Time Linear — Cord-Cutters 18–44 Q3 Flight,ADV-059,AGN-028,PLT-015,SEG-113,Paused,2024-07-04,2024-09-21,46372978,17.0
CMP-960,Microsoft — Eurosport International — Sports Enthusiasts 21–45 Q2 Package,ADV-060,AGN-030,PLT-020,SEG-120,Paused,2024-06-20,2024-09-30,42492874,37.33
CMP-961,Procter & Gamble — Discovery+ Premium Streaming — US Adults 25–54 Q2 Package,ADV-061,AGN-002,PLT-005,SEG-007,Paused,2024-06-21,2024-09-29,37180709,15.28
CMP-962,Unilever — truTV Comedy Block — Sports Fans 18–34 Q2 Package,ADV-062,AGN-004,PLT-010,SEG-014,Paused,2024-06-22,2024-09-28,47866053,34.7
CMP-963,AT&T — TLC Prime Time Linear — Women 25–49 Q2 Package,ADV-063,AGN-006,PLT-015,SEG-021,Paused,2024-06-23,2024-09-27,46285093,24.04
CMP-964,T-Mobile — Eurosport International — Males 18–34 Q2 Package,ADV-064,AGN-008,PLT-020,SEG-028,Paused,2024-06-24,2024-09-26,23087269,20.59
CMP-965,Ford — Discovery+ Premium Streaming — Connected TV Households Q2 Package,ADV-065,AGN-010,PLT-005,SEG-035,Paused,2024-06-25,2024-09-25,61616646,29.94
CMP-966,Chevrolet — truTV Comedy Block — Premium Audiences 35–54 Q2 Package,ADV-066,AGN-012,PLT-010,SEG-042,Paused,2024-06-26,2024-09-24,60133819,36.47
CMP-967,BMW — TLC Prime Time Linear — Families 25–44 Q2 Package,ADV-067,AGN-014,PLT-015,SEG-049,Paused,2024-06-27,2024-09-23,64894644,19.32
CMP-968,Audi — Eurosport International — Young Adults 18–29 Q2 Package,ADV-068,AGN-016,PLT-020,SEG-056,Paused,2024-06-28,2024-09-22,17981846,12.8
CMP-969,Budweiser — Discovery+ Premium Streaming — Auto Intenders 25–54 Q2 Package,ADV-069,AGN-018,PLT-005,SEG-063,Paused,2024-06-29,2024-09-21,33992939,28.18
CMP-970,Pepsi — truTV Comedy Block — Travel Decision-Makers 30–55 Q2 Package,ADV-070,AGN-020,PLT-010,SEG-070,Paused,2024-06-30,2024-09-30,60991507,37.64
CMP-971,Gatorade — TLC Prime Time Linear — Cord-Cutters 18–44 Q3 Flight,ADV-071,AGN-022,PLT-015,SEG-077,Paused,2024-07-01,2024-09-29,14554611,36.79
CMP-972,State Farm — Eurosport International — Sports Enthusiasts 21–45 Q3 Flight,ADV-072,AGN-024,PLT-020,SEG-084,Paused,2024-07-02,2024-09-28,32104361,41.69
CMP-973,Progressive — Discovery+ Premium Streaming — US Adults 25–54 Q3 Flight,ADV-073,AGN-026,PLT-005,SEG-091,Paused,2024-07-03,2024-09-27,6276975,26.32
CMP-974,Allstate — truTV Comedy Block — Sports Fans 18–34 Q3 Flight,ADV-074,AGN-028,PLT-010,SEG-098,Paused,2024-07-04,2024-09-26,32085081,27.11
CMP-975,Capital One — TLC Prime Time Linear — Women 25–49 Q2 Package,ADV-075,AGN-030,PLT-015,SEG-105,Paused,2024-06-20,2024-09-25,31623740,22.62
